low1,low2,high1,high2,tf1,train_final_price,train_n_trades,train_n_buy,train_n_sell,train_final_cash,train_final_position,train_final_equity,train_baseline,train_excess,train_excess_pct,train_max_drawdown,train_turnover,test_final_price,test_n_trades,test_n_buy,test_n_sell,test_final_cash,test_final_position,test_final_equity,test_baseline,test_excess,test_excess_pct,test_max_drawdown,test_turnover
1.5,0.8,1.2,0.8,60,0.831,96,38,58,349350.0,0.0,349350.0,366200.0,-16850.0,-4.6013107591480065,0.031135962330782814,788670.0,0.851,114,50,64,321690.0,60000.0,372750.0,370200.0,2550.0,0.6888168557536467,0.05598743619945033,945750.0
1.5,0.8,1.2,0.3,60,0.831,96,38,58,352650.0,0.0,352650.0,366200.0,-13550.0,-3.7001638448935013,0.031135962330782814,791970.0,0.851,114,50,64,321680.0,60000.0,372740.0,370200.0,2540.0,0.6861156131820637,0.07320766539606287,945740.0
1.5,0.3,1.5,0.5,60,0.831,77,30,47,340920.0,30000.0,365850.0,366200.0,-350.0,-0.09557618787547789,0.04456792923565434,653580.0,0.851,90,37,53,338640.0,40000.0,372680.0,370200.0,2480.0,0.6699081577525662,0.0767667292057536,744080.0
1.5,0.8,2.5,0.3,21,0.831,22,19,3,59470.0,360000.0,358630.0,366200.0,-7570.0,-2.067176406335336,0.15162206961875443,189770.0,0.851,42,28,14,83320.0,340000.0,372660.0,370200.0,2460.0,0.6645056726094003,0.1371101871101871,353580.0
1.5,0.3,2.5,0.8,21,0.831,18,15,3,92250.0,320000.0,358170.0,366200.0,-8030.0,-2.192790824685964,0.1354609586393506,156950.0,0.851,40,25,15,117330.0,300000.0,372630.0,370200.0,2430.0,0.6564019448946515,0.13656444906444906,338170.0
1.2,0.8,1.5,0.3,21,0.831,62,36,26,106020.0,300000.0,355320.0,366200.0,-10880.0,-2.9710540688148552,0.11999603400837816,545020.0,0.851,99,51,48,176820.0,230000.0,372550.0,370200.0,2350.0,0.6347920043219881,0.10767829255596044,826640.0
1.2,0.5,1.5,0.3,10,0.831,23,13,10,169950.0,230000.0,361080.0,366200.0,-5120.0,-1.3981430912069908,0.10523444667608917,190470.0,0.851,51,26,25,193820.0,210000.0,372530.0,370200.0,2330.0,0.6293895191788222,0.12564968814968816,429960.0
1.2,0.8,1.5,0.3,10,0.831,24,14,10,162940.0,240000.0,362380.0,366200.0,-3820.0,-1.0431458219552157,0.1094334054692111,197480.0,0.851,58,33,25,134240.0,280000.0,372520.0,370200.0,2320.0,0.6266882766072394,0.13497920997920998,489540.0
1.2,0.8,1.5,0.5,21,0.831,62,36,26,106180.0,300000.0,355480.0,366200.0,-10720.0,-2.927362097214637,0.11990484922070521,545180.0,0.851,99,51,48,176740.0,230000.0,372470.0,370200.0,2270.0,0.6131820637493247,0.10772754483225319,826560.0
1.5,0.5,1.5,0.5,10,0.831,17,7,10,222120.0,170000.0,363390.0,366200.0,-2810.0,-0.7673402512288368,0.07763020899464182,138460.0,0.851,38,13,25,303960.0,80000.0,372040.0,370200.0,1840.0,0.4970286331712588,0.10745841995841995,320540.0
1.5,0.8,1.5,0.5,10,0.831,17,7,10,222000.0,170000.0,363270.0,366200.0,-2930.0,-0.8001092299290006,0.07784126984126984,138580.0,0.851,39,14,25,295440.0,90000.0,372030.0,370200.0,1830.0,0.49432739059967584,0.10738045738045739,329060.0
1.5,0.3,1.5,0.5,10,0.831,17,7,10,222080.0,170000.0,363350.0,366200.0,-2850.0,-0.7782632441288913,0.07768494298702289,138500.0,0.851,38,13,25,303910.0,80000.0,371990.0,370200.0,1790.0,0.48352242031334414,0.1075883575883576,320590.0
1.5,0.3,2.5,0.5,21,0.831,18,15,3,92260.0,320000.0,358180.0,366200.0,-8020.0,-2.1900600764609504,0.1354576860821878,156960.0,0.851,39,25,14,108180.0,310000.0,371990.0,370200.0,1790.0,0.48352242031334414,0.1366943866943867,329020.0
1.2,0.8,1.5,0.8,21,0.831,63,36,27,115900.0,290000.0,356890.0,366200.0,-9310.0,-2.542326597487712,0.11489488445977811,554900.0,0.851,109,51,58,261280.0,130000.0,371910.0,370200.0,1710.0,0.46191247974068067,0.0970706939200625,911100.0
1.5,0.3,2.5,0.3,21,0.831,18,15,3,92270.0,320000.0,358190.0,366200.0,-8010.0,-2.1873293282359367,0.13545441368314248,156970.0,0.851,39,25,14,108030.0,310000.0,371840.0,370200.0,1640.0,0.4430037817396002,0.13672037422037422,328870.0
1.5,0.5,1.5,0.8,60,0.831,81,32,49,336560.0,30000.0,361490.0,366200.0,-4710.0,-1.2861824139814308,0.0444538766270515,680540.0,0.851,96,40,56,337800.0,40000.0,371840.0,370200.0,1640.0,0.4430037817396002,0.07559806118726221,792280.0
1.5,0.5,1.5,0.3,10,0.831,17,7,10,222040.0,170000.0,363310.0,366200.0,-2890.0,-0.789186237028946,0.07776310442909387,138380.0,0.851,38,13,25,303600.0,80000.0,371680.0,370200.0,1480.0,0.3997839005942734,0.10756237006237006,320180.0
1.5,0.8,1.5,0.3,10,0.831,17,7,10,221920.0,170000.0,363190.0,366200.0,-3010.0,-0.8219552157291098,0.07797419485929087,138500.0,0.851,39,14,25,295080.0,90000.0,371670.0,370200.0,1470.0,0.3970826580226904,0.10748440748440749,328700.0
1.5,0.3,1.5,0.3,10,0.831,17,7,10,222000.0,170000.0,363270.0,366200.0,-2930.0,-0.8001092299290006,0.07781784934220552,138420.0,0.851,38,13,25,303550.0,80000.0,371630.0,370200.0,1430.0,0.38627768773635873,0.1076923076923077,320230.0
1.5,0.5,1.2,0.3,60,0.831,84,32,52,349510.0,0.0,349510.0,366200.0,-16690.0,-4.5576187875477885,0.03145968216597999,693490.0,0.851,97,40,57,345950.0,30000.0,371480.0,370200.0,1280.0,0.3457590491626148,0.07041407759385933,800430.0
1.5,0.3,1.2,0.8,60,0.831,80,30,50,346480.0,0.0,346480.0,366200.0,-19720.0,-5.385035499726925,0.030282519128899354,659140.0,0.851,91,37,54,345910.0,30000.0,371440.0,370200.0,1240.0,0.3349540788762831,0.05088339222614841,751350.0
2.5,0.5,2.5,0.3,10,0.831,4,4,0,167490.0,240000.0,366930.0,366200.0,730.0,0.19934462042599674,0.11027806085310816,32510.0,0.851,6,2,4,217730.0,180000.0,370910.0,370200.0,710.0,0.1917882225823879,0.11850311850311851,52690.0
2.5,0.3,2.5,0.3,10,0.831,4,4,0,167400.0,240000.0,366840.0,366200.0,640.0,0.17476788640087385,0.11041009463722397,32600.0,0.851,6,2,4,217700.0,180000.0,370880.0,370200.0,680.0,0.1836844948676391,0.11850311850311851,52720.0
2.5,0.8,2.5,0.3,10,0.831,4,4,0,167470.0,240000.0,366910.0,366200.0,710.0,0.1938831239759694,0.1102402329531667,32530.0,0.851,6,2,4,217660.0,180000.0,370840.0,370200.0,640.0,0.1728795245813074,0.11850311850311851,52760.0
1.2,0.5,1.5,0.3,21,0.831,58,32,26,143970.0,260000.0,360030.0,366200.0,-6170.0,-1.6848716548334242,0.1033322533210378,507070.0,0.851,92,44,48,234580.0,160000.0,370740.0,370200.0,540.0,0.1458670988654781,0.09997397188964081,768880.0
2.5,0.5,2.5,0.8,21,0.831,7,4,3,191830.0,210000.0,366340.0,366200.0,140.0,0.03823047515019115,0.09780198117391947,57370.0,0.851,22,7,15,268620.0,120000.0,370740.0,370200.0,540.0,0.1458670988654781,0.11231808731808732,186880.0
2.5,0.8,2.5,0.8,21,0.831,7,4,3,191890.0,210000.0,366400.0,366200.0,200.0,0.05461496450027307,0.09767636695167928,57310.0,0.851,22,7,15,268620.0,120000.0,370740.0,370200.0,540.0,0.1458670988654781,0.11252598752598753,186880.0
2.5,0.3,2.5,0.8,21,0.831,7,4,3,192030.0,210000.0,366540.0,366200.0,340.0,0.09284543965046423,0.09757599645267774,57170.0,0.851,22,7,15,268590.0,120000.0,370710.0,370200.0,510.0,0.1377633711507293,0.11226611226611227,186910.0
2.5,0.5,2.5,0.5,10,0.831,4,4,0,167490.0,240000.0,366930.0,366200.0,730.0,0.19934462042599674,0.11027806085310816,32510.0,0.851,6,2,4,217520.0,180000.0,370700.0,370200.0,500.0,0.1350621285791464,0.11850311850311851,52480.0
2.5,0.3,2.5,0.5,10,0.831,4,4,0,167400.0,240000.0,366840.0,366200.0,640.0,0.17476788640087385,0.11041009463722397,32600.0,0.851,6,2,4,217490.0,180000.0,370670.0,370200.0,470.0,0.1269584008643976,0.11850311850311851,52510.0
1.2,0.5,1.5,0.5,21,0.831,58,32,26,144130.0,260000.0,360190.0,366200.0,-6010.0,-1.641179683233206,0.10324638114457982,507230.0,0.851,92,44,48,234500.0,160000.0,370660.0,370200.0,460.0,0.1242571582928147,0.10002342468962286,768800.0
2.5,0.8,2.5,0.5,10,0.831,4,4,0,167470.0,240000.0,366910.0,366200.0,710.0,0.1938831239759694,0.1102402329531667,32530.0,0.851,6,2,4,217450.0,180000.0,370630.0,370200.0,430.0,0.11615343057806592,0.11850311850311851,52550.0
1.5,0.3,1.2,0.5,60,0.831,80,30,50,348920.0,0.0,348920.0,366200.0,-17280.0,-4.718732932823594,0.030282519128899354,661580.0,0.851,91,37,54,345080.0,30000.0,370610.0,370200.0,410.0,0.11075094543490005,0.06777360066833751,750520.0
2.5,0.5,2.5,0.8,60,0.831,18,8,10,216210.0,180000.0,365790.0,366200.0,-410.0,-0.1119606772255598,0.08451021634615384,150970.0,0.851,29,7,22,327980.0,50000.0,370530.0,370200.0,330.0,0.08914100486223663,0.08841518960984877,243400.0
1.5,0.3,1.2,0.3,60,0.831,80,30,50,348430.0,0.0,348430.0,366200.0,-17770.0,-4.8525395958492625,0.030282519128899354,661090.0,0.851,91,37,54,344960.0,30000.0,370490.0,370200.0,290.0,0.07833603457590492,0.06811654743877604,750400.0
2.5,0.3,2.5,0.8,60,0.831,17,7,10,223120.0,170000.0,364390.0,366200.0,-1810.0,-0.4942654287274713,0.08032219781329697,144060.0,0.851,29,7,22,327920.0,50000.0,370470.0,370200.0,270.0,0.07293354943273905,0.08841518960984877,243460.0
2.5,0.5,2.5,0.8,10,0.831,4,4,0,167490.0,240000.0,366930.0,366200.0,730.0,0.19934462042599674,0.11027806085310816,32510.0,0.851,6,2,4,217280.0,180000.0,370460.0,370200.0,260.0,0.07023230686115614,0.11850311850311851,52240.0
1.2,0.3,1.2,0.8,21,0.831,78,29,49,353300.0,0.0,353300.0,366200.0,-12900.0,-3.5226652102676135,0.028251912889935255,665900.0,0.851,100,41,59,353410.0,20000.0,370430.0,370200.0,230.0,0.06212857914640735,0.07210962330016152,837810.0
2.5,0.3,2.5,0.8,10,0.831,4,4,0,167400.0,240000.0,366840.0,366200.0,640.0,0.17476788640087385,0.11041009463722397,32600.0,0.851,6,2,4,217250.0,180000.0,370430.0,370200.0,230.0,0.06212857914640735,0.11850311850311851,52270.0
2.5,0.8,2.5,0.8,10,0.831,4,4,0,167470.0,240000.0,366910.0,366200.0,710.0,0.1938831239759694,0.1102402329531667,32530.0,0.851,6,2,4,217210.0,180000.0,370390.0,370200.0,190.0,0.05132360886007563,0.11850311850311851,52310.0
2.5,0.5,1.2,0.8,60,0.831,36,8,28,341600.0,0.0,341600.0,366200.0,-24600.0,-6.717640633533588,0.028251912889935255,276360.0,0.851,34,7,27,370340.0,0.0,370340.0,370200.0,140.0,0.037817396002161,0.04195785891898966,285760.0
2.5,0.3,1.2,0.8,60,0.831,34,7,27,341430.0,0.0,341430.0,366200.0,-24770.0,-6.764063353358821,0.028251912889935255,262370.0,0.851,34,7,27,370280.0,0.0,370280.0,370200.0,80.0,0.021609940572663425,0.04195785891898966,285820.0
2.5,0.5,2.5,0.5,60,0.831,18,8,10,216110.0,180000.0,365690.0,366200.0,-510.0,-0.13926815947569635,0.08453138305865852,150870.0,0.851,29,7,22,327670.0,50000.0,370220.0,370200.0,20.0,0.005402485143165856,0.08875585632483082,243090.0
1.5,0.3,1.5,0.8,60,0.831,77,30,47,333950.0,30000.0,358880.0,366200.0,-7320.0,-1.9989077007099947,0.041242376967805985,646610.0,0.851,90,37,53,336140.0,40000.0,370180.0,370200.0,-20.0,-0.005402485143165856,0.07330484181998229,741580.0
2.5,0.3,2.5,0.5,60,0.831,17,7,10,223020.0,170000.0,364290.0,366200.0,-1910.0,-0.5215729109776078,0.0803424847826636,143960.0,0.851,29,7,22,327610.0,50000.0,370160.0,370200.0,-40.0,-0.010804970286331712,0.08875585632483082,243150.0
1.2,0.3,1.5,0.3,21,0.831,55,29,26,169220.0,230000.0,360350.0,366200.0,-5850.0,-1.5974877116329875,0.09209630656750284,481820.0,0.851,89,41,48,259530.0,130000.0,370160.0,370200.0,-40.0,-0.010804970286331712,0.0948204060385216,743930.0
2.5,0.5,2.5,0.3,60,0.831,18,8,10,216040.0,180000.0,365620.0,366200.0,-580.0,-0.15838339705079194,0.08454620606728626,150800.0,0.851,28,7,21,319060.0,60000.0,370120.0,370200.0,-80.0,-0.021609940572663425,0.08880791254554919,234480.0
2.5,0.5,2.5,0.5,21,0.831,7,4,3,191840.0,210000.0,366350.0,366200.0,150.0,0.0409612233752048,0.09779957124904516,57380.0,0.851,21,7,14,259470.0,130000.0,370100.0,370200.0,-100.0,-0.02701242571582928,0.11244802494802494,177730.0
2.5,0.8,2.5,0.5,21,0.831,7,4,3,191900.0,210000.0,366410.0,366200.0,210.0,0.05734571272528673,0.09767396018135226,57320.0,0.851,21,7,14,259470.0,130000.0,370100.0,370200.0,-100.0,-0.02701242571582928,0.11265592515592515,177730.0
1.2,0.5,1.5,0.8,21,0.831,59,32,27,153850.0,250000.0,361600.0,366200.0,-4600.0,-1.2561441835062808,0.09818063839876214,516950.0,0.851,102,44,58,319040.0,60000.0,370100.0,370200.0,-100.0,-0.02701242571582928,0.08936336414529358,853340.0
1.2,0.3,1.5,0.5,21,0.831,55,29,26,169380.0,230000.0,360510.0,366200.0,-5690.0,-1.5537957400327689,0.09201340759595755,481980.0,0.851,89,41,48,259450.0,130000.0,370080.0,370200.0,-120.0,-0.03241491085899514,0.09486999297259312,743850.0
2.5,0.3,2.5,0.5,21,0.831,7,4,3,192040.0,210000.0,366550.0,366200.0,350.0,0.09557618787547789,0.09757359280699593,57180.0,0.851,21,7,14,259440.0,130000.0,370070.0,370200.0,-130.0,-0.03511615343057807,0.1123960498960499,177760.0
2.5,0.3,2.5,0.3,60,0.831,17,7,10,222950.0,170000.0,364220.0,366200.0,-1980.0,-0.5406881485527034,0.08035669175971304,143890.0,0.851,28,7,21,319000.0,60000.0,370060.0,370200.0,-140.0,-0.037817396002161,0.08880791254554919,234540.0
2.5,0.8,2.5,0.3,21,0.831,7,4,3,191910.0,210000.0,366420.0,366200.0,220.0,0.06007646095030038,0.09767155352962917,57330.0,0.851,21,7,14,259320.0,130000.0,369950.0,370200.0,-250.0,-0.0675310642895732,0.11268191268191269,177580.0
2.5,0.5,2.5,0.3,21,0.831,7,4,3,191850.0,210000.0,366360.0,366200.0,160.0,0.04369197160021846,0.09779716144293317,57390.0,0.851,21,7,14,259320.0,130000.0,369950.0,370200.0,-250.0,-0.0675310642895732,0.11247401247401248,177580.0
2.5,0.3,2.5,0.3,21,0.831,7,4,3,192050.0,210000.0,366560.0,366200.0,360.0,0.09830693610049153,0.09757118927973199,57190.0,0.851,21,7,14,259290.0,130000.0,369920.0,370200.0,-280.0,-0.075634792004322,0.11242203742203742,177610.0
1.2,0.8,1.2,0.5,21,0.831,92,36,56,365570.0,0.0,365570.0,366200.0,-630.0,-0.17203713817586017,0.03521509218236387,804570.0,0.851,117,51,66,327320.0,50000.0,369870.0,370200.0,-330.0,-0.08914100486223663,0.08638504984253403,977140.0
2.5,0.8,1.2,0.8,60,0.831,36,8,28,341590.0,0.0,341590.0,366200.0,-24610.0,-6.720371381758603,0.028251912889935255,276370.0,0.851,37,9,28,361290.0,10000.0,369800.0,370200.0,-400.0,-0.10804970286331712,0.04195785891898966,312290.0
2.5,0.8,2.5,0.8,60,0.831,18,8,10,216200.0,180000.0,365780.0,366200.0,-420.0,-0.11469142545057345,0.08442062557912398,150980.0,0.851,31,9,22,310190.0,70000.0,369760.0,370200.0,-440.0,-0.11885467314964883,0.08841518960984877,261190.0
1.5,0.5,1.2,0.5,60,0.831,84,32,52,349880.0,0.0,349880.0,366200.0,-16320.0,-4.456581103222283,0.03145968216597999,693860.0,0.851,97,40,57,344140.0,30000.0,369670.0,370200.0,-530.0,-0.1431658562938952,0.07007101086048455,798620.0
2.5,0.5,1.2,0.3,60,0.831,36,8,28,344330.0,0.0,344330.0,366200.0,-21870.0,-5.972146368104861,0.028251912889935255,279090.0,0.851,34,7,27,369650.0,0.0,369650.0,370200.0,-550.0,-0.14856834143706105,0.05735992898543157,285070.0
2.5,0.3,1.2,0.3,60,0.831,34,7,27,343940.0,0.0,343940.0,366200.0,-22260.0,-6.078645548880393,0.028251912889935255,264880.0,0.851,34,7,27,369590.0,0.0,369590.0,370200.0,-610.0,-0.16477579686655863,0.05735992898543157,285130.0
2.5,0.5,1.5,0.5,60,0.831,36,8,28,355450.0,0.0,355450.0,366200.0,-10750.0,-2.9355543418896777,0.036120803065835386,290210.0,0.851,34,7,27,369510.0,0.0,369510.0,370200.0,-690.0,-0.18638573743922204,0.06603085261621847,284930.0
2.5,0.5,1.2,0.5,60,0.831,36,8,28,344510.0,0.0,344510.0,366200.0,-21690.0,-5.922992900054615,0.028251912889935255,279270.0,0.851,34,7,27,369490.0,0.0,369490.0,370200.0,-710.0,-0.1917882225823879,0.05701754385964912,284910.0
2.5,0.8,2.5,0.5,60,0.831,18,8,10,216100.0,180000.0,365680.0,366200.0,-520.0,-0.14199890770071,0.08444177250068886,150880.0,0.851,31,9,22,309880.0,70000.0,369450.0,370200.0,-750.0,-0.2025931928687196,0.08875585632483082,260880.0
2.5,0.3,1.5,0.5,60,0.831,34,7,27,353790.0,0.0,353790.0,366200.0,-12410.0,-3.388858547241944,0.03483383858605502,274730.0,0.851,34,7,27,369450.0,0.0,369450.0,370200.0,-750.0,-0.2025931928687196,0.06603085261621847,284990.0
2.5,0.3,1.2,0.5,60,0.831,34,7,27,344270.0,0.0,344270.0,366200.0,-21930.0,-5.9885308574549425,0.028251912889935255,265210.0,0.851,34,7,27,369430.0,0.0,369430.0,370200.0,-770.0,-0.20799567801188545,0.05701754385964912,284970.0
1.2,0.5,1.2,0.8,21,0.831,84,32,52,355880.0,0.0,355880.0,366200.0,-10320.0,-2.8181321682140905,0.028251912889935255,718980.0,0.851,106,44,62,352370.0,20000.0,369390.0,370200.0,-810.0,-0.2188006482982172,0.0759651956442453,886670.0
2.5,0.8,2.5,0.3,60,0.831,18,8,10,216030.0,180000.0,365610.0,366200.0,-590.0,-0.16111414527580556,0.08445658165054867,150810.0,0.851,30,9,21,301270.0,80000.0,369350.0,370200.0,-850.0,-0.2296056185845489,0.08880791254554919,252270.0
1.2,0.8,1.2,0.8,21,0.831,92,36,56,357220.0,0.0,357220.0,366200.0,-8980.0,-2.452211906062261,0.028251912889935255,796220.0,0.851,119,51,68,343760.0,30000.0,369290.0,370200.0,-910.0,-0.24581307401404648,0.07729380503308497,993580.0
2.5,0.5,1.5,0.3,60,0.831,36,8,28,356180.0,0.0,356180.0,366200.0,-10020.0,-2.736209721463681,0.03611977006892213,290940.0,0.851,34,7,27,369170.0,0.0,369170.0,370200.0,-1030.0,-0.2782279848730416,0.06637306509615885,284590.0
2.5,0.3,1.5,0.3,60,0.831,34,7,27,354310.0,0.0,354310.0,366200.0,-11890.0,-3.2468596395412344,0.03483284239425744,275250.0,0.851,34,7,27,369110.0,0.0,369110.0,370200.0,-1090.0,-0.2944354403025392,0.06637306509615885,284650.0
2.5,0.8,1.2,0.3,60,0.831,36,8,28,344320.0,0.0,344320.0,366200.0,-21880.0,-5.974877116329874,0.028251912889935255,279100.0,0.851,37,9,28,360570.0,10000.0,369080.0,370200.0,-1120.0,-0.302539168017288,0.05735992898543157,311570.0
2.5,0.5,1.5,0.8,60,0.831,36,8,28,352300.0,0.0,352300.0,366200.0,-13900.0,-3.7957400327689785,0.03276202466451115,287060.0,0.851,34,7,27,368960.0,0.0,368960.0,370200.0,-1240.0,-0.3349540788762831,0.06256840569135352,284380.0
2.5,0.8,1.2,0.5,60,0.831,36,8,28,344500.0,0.0,344500.0,366200.0,-21700.0,-5.925723648279629,0.028251912889935255,279280.0,0.851,37,9,28,360410.0,10000.0,368920.0,370200.0,-1280.0,-0.3457590491626148,0.05701754385964912,311410.0
2.5,0.3,1.5,0.8,60,0.831,34,7,27,351000.0,0.0,351000.0,366200.0,-15200.0,-4.150737302020754,0.03147443417551289,271940.0,0.851,34,7,27,368900.0,0.0,368900.0,370200.0,-1300.0,-0.3511615343057807,0.06256840569135352,284440.0
2.5,0.8,1.5,0.5,60,0.831,36,8,28,355440.0,0.0,355440.0,366200.0,-10760.0,-2.9382850901146913,0.03640679517245324,290220.0,0.851,37,9,28,360250.0,10000.0,368760.0,370200.0,-1440.0,-0.3889789303079416,0.06603085261621847,311250.0
2.5,0.8,1.5,0.8,60,0.831,36,8,28,352290.0,0.0,352290.0,366200.0,-13910.0,-3.798470780993992,0.033048155884288534,287070.0,0.851,37,9,28,360040.0,10000.0,368550.0,370200.0,-1650.0,-0.44570502431118314,0.06256840569135352,311040.0
1.5,0.8,1.2,0.5,60,0.831,96,38,58,352430.0,0.0,352430.0,366200.0,-13770.0,-3.760240305843801,0.031135962330782814,791750.0,0.851,114,50,64,317440.0,60000.0,368500.0,370200.0,-1700.0,-0.4592112371690978,0.07286445279866333,941500.0
1.2,0.5,1.2,0.3,21,0.831,84,32,52,366580.0,0.0,366580.0,366200.0,380.0,0.10376843255051885,0.03530286138981791,729680.0,0.851,104,44,60,334450.0,40000.0,368490.0,370200.0,-1710.0,-0.46191247974068067,0.08610098906819365,868750.0
2.5,0.8,1.5,0.3,60,0.831,36,8,28,356170.0,0.0,356170.0,366200.0,-10030.0,-2.7389404696886945,0.03640575399662539,290950.0,0.851,37,9,28,359940.0,10000.0,368450.0,370200.0,-1750.0,-0.4727174500270125,0.06637306509615885,310940.0
1.5,0.5,1.2,0.8,21,0.831,54,17,37,349700.0,0.0,349700.0,366200.0,-16500.0,-4.505734571272528,0.028251912889935255,446600.0,0.851,71,26,45,359840.0,10000.0,368350.0,370200.0,-1850.0,-0.49972987574284167,0.06945240452248215,595820.0
1.5,0.8,1.2,0.8,21,0.831,58,19,39,351260.0,0.0,351260.0,366200.0,-14940.0,-4.0797378481703985,0.028251912889935255,481560.0,0.851,74,28,46,351180.0,20000.0,368200.0,370200.0,-2000.0,-0.5402485143165856,0.06958266034491742,621440.0
1.5,0.3,1.2,0.8,21,0.831,50,15,35,348170.0,0.0,348170.0,366200.0,-18030.0,-4.923539049699618,0.028251912889935255,412870.0,0.851,69,25,44,359630.0,10000.0,368140.0,370200.0,-2060.0,-0.5564559697460832,0.0693221487000469,580470.0
1.2,0.3,1.5,0.8,21,0.831,56,29,27,179100.0,220000.0,361920.0,366200.0,-4280.0,-1.1687602403058437,0.08686980889146954,491700.0,0.851,96,41,55,316680.0,60000.0,367740.0,370200.0,-2460.0,-0.6645056726094003,0.08517120166644968,801080.0
2.5,0.5,1.2,0.3,21,0.831,28,4,24,351990.0,0.0,351990.0,366200.0,-14210.0,-3.8803932277444018,0.034473887316696684,217530.0,0.851,33,7,26,358820.0,10000.0,367330.0,370200.0,-2870.0,-0.7752566180443005,0.07071837584591359,277080.0
2.5,0.8,1.2,0.3,21,0.831,28,4,24,352050.0,0.0,352050.0,366200.0,-14150.0,-3.86400873839432,0.034473887316696684,217470.0,0.851,33,7,26,358820.0,10000.0,367330.0,370200.0,-2870.0,-0.7752566180443005,0.07092660072878709,277080.0
2.5,0.3,1.2,0.3,21,0.831,28,4,24,352190.0,0.0,352190.0,366200.0,-14010.0,-3.8257782632441293,0.03404510762370294,217330.0,0.851,33,7,26,358790.0,10000.0,367300.0,370200.0,-2900.0,-0.7833603457590491,0.0706663196251952,277110.0
1.2,0.3,1.2,0.3,21,0.831,78,29,49,363310.0,0.0,363310.0,366200.0,-2890.0,-0.789186237028946,0.03404510762370294,675910.0,0.851,98,41,57,333240.0,40000.0,367280.0,370200.0,-2920.0,-0.7887628309022151,0.08224882873503384,817640.0
2.5,0.5,1.5,0.8,10,0.831,16,4,12,262320.0,120000.0,362040.0,366200.0,-4160.0,-1.13599126160568,0.059386126777035635,127340.0,0.851,23,2,21,358500.0,10000.0,367010.0,370200.0,-3190.0,-0.8616963803349541,0.1017931392931393,193460.0
2.5,0.3,1.5,0.8,10,0.831,16,4,12,262230.0,120000.0,361950.0,366200.0,-4250.0,-1.1605679956308028,0.05952226236581499,127430.0,0.851,23,2,21,358470.0,10000.0,366980.0,370200.0,-3220.0,-0.8698001080497028,0.1017931392931393,193490.0
2.5,0.8,1.2,0.8,21,0.831,28,4,24,346300.0,0.0,346300.0,366200.0,-19900.0,-5.434188967777171,0.028251912889935255,211720.0,0.851,34,7,27,366940.0,0.0,366940.0,370200.0,-3260.0,-0.8806050783360346,0.06077736674829365,285200.0
2.5,0.8,1.5,0.8,10,0.831,16,4,12,262300.0,120000.0,362020.0,366200.0,-4180.0,-1.1414527580557072,0.05934031658565747,127360.0,0.851,23,2,21,358430.0,10000.0,366940.0,370200.0,-3260.0,-0.8806050783360346,0.1017931392931393,193530.0
2.5,0.5,1.2,0.8,21,0.831,28,4,24,346240.0,0.0,346240.0,366200.0,-19960.0,-5.450573457127253,0.028251912889935255,211780.0,0.851,34,7,27,366940.0,0.0,366940.0,370200.0,-3260.0,-0.8806050783360346,0.06056895743239723,285200.0
2.5,0.3,1.2,0.8,21,0.831,28,4,24,346440.0,0.0,346440.0,366200.0,-19760.0,-5.3959584926269795,0.028251912889935255,211580.0,0.851,34,7,27,366910.0,0.0,366910.0,370200.0,-3290.0,-0.8887088060507834,0.060516855103423126,285230.0
2.5,0.5,1.5,0.5,10,0.831,14,4,10,247780.0,140000.0,364120.0,366200.0,-2080.0,-0.56799563080284,0.06846159752258593,112800.0,0.851,23,2,21,358340.0,10000.0,366850.0,370200.0,-3350.0,-0.9049162614802809,0.1018970893970894,193300.0
1.2,0.8,1.2,0.3,10,0.831,37,14,23,276730.0,110000.0,368140.0,366200.0,1940.0,0.5297651556526488,0.053031082750102924,311270.0,0.851,81,33,48,324280.0,50000.0,366830.0,370200.0,-3370.0,-0.9103187466234468,0.09569987520798669,679580.0
2.5,0.3,1.5,0.5,10,0.831,14,4,10,247690.0,140000.0,364030.0,366200.0,-2170.0,-0.5925723648279628,0.06859658552816811,112890.0,0.851,23,2,21,358310.0,10000.0,366820.0,370200.0,-3380.0,-0.9130199891950297,0.1018970893970894,193330.0
2.5,0.8,1.5,0.5,10,0.831,14,4,10,247760.0,140000.0,364100.0,366200.0,-2100.0,-0.5734571272528673,0.06841741534208708,112820.0,0.851,23,2,21,358270.0,10000.0,366780.0,370200.0,-3420.0,-0.9238249594813613,0.1018970893970894,193370.0
1.2,0.5,1.2,0.5,21,0.831,84,32,52,364330.0,0.0,364330.0,366200.0,-1870.0,-0.5106499180775532,0.035243675861083325,727430.0,0.851,104,44,60,332640.0,40000.0,366680.0,370200.0,-3520.0,-0.9508373851971906,0.08505765076390516,866940.0
2.5,0.5,1.5,0.3,10,0.831,14,4,10,247700.0,140000.0,364040.0,366200.0,-2160.0,-0.5898416166029492,0.0685948297926798,112720.0,0.851,23,2,21,357980.0,10000.0,366490.0,370200.0,-3710.0,-1.0021609940572664,0.1020010395010395,192940.0
2.5,0.3,1.5,0.3,10,0.831,14,4,10,247610.0,140000.0,363950.0,366200.0,-2250.0,-0.614418350628072,0.06872984180617417,112810.0,0.851,23,2,21,357950.0,10000.0,366460.0,370200.0,-3740.0,-1.010264721772015,0.1020010395010395,192970.0
