low1,low2,high1,high2,tf1,train_final_price,train_n_trades,train_n_buy,train_n_sell,train_final_cash,train_final_position,train_final_equity,train_baseline,train_excess,train_excess_pct,train_max_drawdown,train_turnover,test_final_price,test_n_trades,test_n_buy,test_n_sell,test_final_cash,test_final_position,test_final_equity,test_baseline,test_excess,test_excess_pct,test_max_drawdown,test_turnover
1.2,0.3,2.5,0.8,60,1.194,76,47,29,630.0,346377.68612281047,414204.9572306357,438800.0,-24595.042769364314,-5.605068999399342,0.2296435799480429,980250.0,1.147,84,53,31,0.0,380615.22910081816,436565.6677786384,429400.0,7165.667778638424,1.6687628734602757,0.23945222663600252,945080.0
1.5,0.3,2.5,0.8,10,1.194,12,12,0,35320.0,320000.0,417400.0,438800.0,-21400.0,-4.8769371011850495,0.2370534326010207,164680.0,1.147,12,8,4,158630.0,240000.0,433910.0,429400.0,4510.0,1.0503027480204936,0.1941054379410544,129730.0
1.5,0.8,2.5,0.8,10,1.194,12,12,0,35560.0,320000.0,417640.0,438800.0,-21160.0,-4.822242479489517,0.23680986082917285,164440.0,1.147,13,9,4,147150.0,250000.0,433900.0,429400.0,4500.0,1.047973917093619,0.1941054379410544,141210.0
1.5,0.3,2.5,0.3,10,1.194,12,12,0,35320.0,320000.0,417400.0,438800.0,-21400.0,-4.8769371011850495,0.2370534326010207,164680.0,1.147,12,8,4,158590.0,240000.0,433870.0,429400.0,4470.0,1.0409874243129948,0.19406392694063926,129690.0
1.5,0.8,2.5,0.3,10,1.194,12,12,0,35560.0,320000.0,417640.0,438800.0,-21160.0,-4.822242479489517,0.23680986082917285,164440.0,1.147,13,9,4,147110.0,250000.0,433860.0,429400.0,4460.0,1.0386585933861203,0.19406392694063926,141170.0
1.5,0.5,2.5,0.8,10,1.194,12,12,0,35530.0,320000.0,417610.0,438800.0,-21190.0,-4.829079307201459,0.23693449877482353,164470.0,1.147,13,9,4,147090.0,250000.0,433840.0,429400.0,4440.0,1.0340009315323706,0.19443752594437527,141270.0
1.5,0.3,2.5,0.5,10,1.194,12,12,0,35320.0,320000.0,417400.0,438800.0,-21400.0,-4.8769371011850495,0.2370534326010207,164680.0,1.147,12,8,4,158550.0,240000.0,433830.0,429400.0,4430.0,1.031672100605496,0.1941054379410544,129650.0
1.5,0.8,2.5,0.5,10,1.194,12,12,0,35560.0,320000.0,417640.0,438800.0,-21160.0,-4.822242479489517,0.23680986082917285,164440.0,1.147,13,9,4,147070.0,250000.0,433820.0,429400.0,4420.0,1.0293432696786213,0.1941054379410544,141130.0
1.5,0.5,2.5,0.3,10,1.194,12,12,0,35530.0,320000.0,417610.0,438800.0,-21190.0,-4.829079307201459,0.23693449877482353,164470.0,1.147,13,9,4,147050.0,250000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.19439601494396014,141230.0
1.5,0.5,2.5,0.5,10,1.194,12,12,0,35530.0,320000.0,417610.0,438800.0,-21190.0,-4.829079307201459,0.23693449877482353,164470.0,1.147,13,9,4,147010.0,250000.0,433760.0,429400.0,4360.0,1.015370284117373,0.19443752594437527,141190.0
1.2,0.5,2.5,0.8,60,1.194,76,47,29,660.0,347270.93426631275,415301.4955139774,438800.0,-23498.504486022575,-5.355174221974151,0.24427364941409058,980220.0,1.147,85,54,31,0.0,377550.27024348883,433050.1599692817,429400.0,3650.1599692816962,0.8500605424503251,0.25105933000482034,945080.0
1.2,0.5,2.5,0.8,21,1.194,40,29,11,0.0,347048.62431387434,414376.05743076594,438800.0,-24423.94256923406,-5.566076246407032,0.261070156258308,489880.0,1.147,62,42,20,620.0,376662.0764136722,432651.401646482,429400.0,3251.4016464820015,0.7571964710018634,0.2653019764619496,675580.0
1.2,0.8,1.5,0.3,60,1.194,119,69,50,629.9999999999982,348536.26319596224,416782.2982559789,438800.0,-22017.70174402109,-5.01770778122632,0.22878352132010482,1570270.0,1.147,126,75,51,0.0,376843.3202460878,432239.2883222627,429400.0,2839.288322262699,0.6612222455199578,0.25933795492696315,1412020.0
1.2,0.5,2.5,0.3,21,1.194,40,29,11,0.0,347210.84598812094,414569.7501098164,438800.0,-24230.249890183622,-5.521934797215958,0.2612095177335565,490360.0,1.147,60,41,19,560.0,374958.7456610448,430637.68127321836,429400.0,1237.6812732183607,0.2882350426684585,0.2709662212225829,651480.0
1.2,0.5,2.5,0.5,21,1.194,40,29,11,0.0,347204.6474534649,414562.3490594371,438800.0,-24237.65094056289,-5.5236214540936395,0.2611933460571717,490340.0,1.147,60,41,19,580.0,374819.7181846399,430498.2167577819,429400.0,1098.21675778192,0.2557561149934607,0.2709029787217614,651220.0
1.2,0.8,2.5,0.8,10,1.194,16,16,0,0.0,353212.6089872569,421735.8551307847,438800.0,-17064.14486921532,-3.888820617414613,0.26403454657618747,200000.0,1.147,25,21,4,5890.0,370000.0,430280.0,429400.0,880.0,0.20493712156497437,0.2398090493980905,282470.0
1.2,0.3,2.5,0.5,60,1.194,69,43,26,610.0,348106.94880488026,416249.696873027,438800.0,-22550.303126972984,-5.139084577705785,0.24156757312722768,904810.0,1.147,80,51,29,0.0,375131.55588073254,430275.89459520025,429400.0,875.8945952002541,0.20398104219847557,0.25165246923890655,893100.0
1.2,0.8,2.5,0.3,10,1.194,16,16,0,0.0,353212.6089872569,421735.8551307847,438800.0,-17064.14486921532,-3.888820617414613,0.26403454657618747,200000.0,1.147,25,21,4,5850.0,370000.0,430240.0,429400.0,840.0,0.19562179785747558,0.2397675383976754,282430.0
1.2,0.8,2.5,0.5,10,1.194,16,16,0,0.0,353212.6089872569,421735.8551307847,438800.0,-17064.14486921532,-3.888820617414613,0.26403454657618747,200000.0,1.147,25,21,4,5810.0,370000.0,430200.0,429400.0,800.0,0.18630647414997673,0.2398090493980905,282390.0
1.2,0.3,2.5,0.8,10,1.194,15,15,0,0.0,348300.6535947712,415870.9803921568,438800.0,-22929.01960784319,-5.225391888751867,0.2640345465761875,200000.0,1.147,24,20,4,17170.0,360000.0,430090.0,429400.0,690.0,0.16068933395435492,0.24007887090078872,271190.0
1.2,0.3,2.5,0.3,10,1.194,15,15,0,0.0,348300.6535947712,415870.9803921568,438800.0,-22929.01960784319,-5.225391888751867,0.2640345465761875,200000.0,1.147,24,20,4,17130.0,360000.0,430050.0,429400.0,650.0,0.15137401024685607,0.2400373599003736,271150.0
1.2,0.5,2.5,0.8,10,1.194,16,16,0,0.0,352997.41602067184,421478.91472868214,438800.0,-17321.08527131786,-3.947375859461682,0.2640345465761875,200000.0,1.147,25,21,4,5660.000000000002,370000.0,430050.0,429400.0,650.0,0.15137401024685607,0.2403486924034869,282700.0
1.2,0.3,2.5,0.5,10,1.194,15,15,0,0.0,348300.6535947712,415870.9803921568,438800.0,-22929.01960784319,-5.225391888751867,0.2640345465761875,200000.0,1.147,24,20,4,17090.0,360000.0,430010.0,429400.0,610.0,0.14205868653935724,0.24007887090078872,271110.0
1.2,0.5,2.5,0.3,10,1.194,16,16,0,0.0,352997.41602067184,421478.91472868214,438800.0,-17321.08527131786,-3.947375859461682,0.2640345465761875,200000.0,1.147,25,21,4,5620.000000000002,370000.0,430010.0,429400.0,610.0,0.14205868653935724,0.2403071814030718,282660.0
1.2,0.5,2.5,0.5,10,1.194,16,16,0,0.0,352997.41602067184,421478.91472868214,438800.0,-17321.08527131786,-3.947375859461682,0.2640345465761875,200000.0,1.147,25,21,4,5580.000000000002,370000.0,429970.0,429400.0,570.0,0.1327433628318584,0.2403486924034869,282620.0
1.2,0.5,2.5,0.5,60,1.194,72,46,26,640.0,350976.3005131942,419705.70281275385,438800.0,-19094.29718724615,-4.351480671660472,0.2514463487339962,904780.0,1.147,81,52,29,0.0,373457.2879844348,428355.50931814674,429400.0,-1044.4906818532618,-0.24324422027323284,0.2605677293972341,893100.0
1.2,0.3,2.5,0.3,60,1.194,65,42,23,599.9999999999982,350422.3060698598,419004.2334474126,438800.0,-19795.76655258739,-4.511341511528576,0.2498184615884337,826880.0,1.147,78,50,28,0.0,373066.7397761775,427907.5505232756,429400.0,-1492.449476724374,-0.34756624981936984,0.25672518748785433,867180.0
2.5,0.8,2.5,0.8,10,1.194,4,4,0,145940.0,240000.0,432500.0,438800.0,-6300.0,-1.4357338195077485,0.1872367629362214,54060.0,1.147,6,2,4,221410.0,180000.0,427870.0,429400.0,-1530.0,-0.35631113181183044,0.19070153590701536,66950.0
2.5,0.8,2.5,0.3,10,1.194,4,4,0,145940.0,240000.0,432500.0,438800.0,-6300.0,-1.4357338195077485,0.1872367629362214,54060.0,1.147,6,2,4,221370.0,180000.0,427830.0,429400.0,-1570.0,-0.3656264555193293,0.19066002490660025,66910.0
2.5,0.3,2.5,0.8,10,1.194,4,4,0,145960.0,240000.0,432520.0,438800.0,-6280.0,-1.431175934366454,0.1871685908766124,54040.0,1.147,6,2,4,221370.0,180000.0,427830.0,429400.0,-1570.0,-0.3656264555193293,0.19078455790784557,66990.0
2.5,0.8,2.5,0.5,10,1.194,4,4,0,145940.0,240000.0,432500.0,438800.0,-6300.0,-1.4357338195077485,0.1872367629362214,54060.0,1.147,6,2,4,221330.0,180000.0,427790.0,429400.0,-1610.0,-0.37494177922682814,0.19070153590701536,66870.0
2.5,0.3,2.5,0.3,10,1.194,4,4,0,145960.0,240000.0,432520.0,438800.0,-6280.0,-1.431175934366454,0.1871685908766124,54040.0,1.147,6,2,4,221330.0,180000.0,427790.0,429400.0,-1610.0,-0.37494177922682814,0.19074304690743046,66950.0
2.5,0.5,2.5,0.8,10,1.194,4,4,0,145970.0,240000.0,432530.0,438800.0,-6270.0,-1.4288969917958068,0.18722620189143963,54030.0,1.147,6,2,4,221320.0,180000.0,427780.0,429400.0,-1620.0,-0.37727061015370283,0.19088833540888336,67040.0
2.5,0.3,2.5,0.5,10,1.194,4,4,0,145960.0,240000.0,432520.0,438800.0,-6280.0,-1.431175934366454,0.1871685908766124,54040.0,1.147,6,2,4,221290.0,180000.0,427750.0,429400.0,-1650.0,-0.38425710293432697,0.19078455790784557,66910.0
2.5,0.5,2.5,0.3,10,1.194,4,4,0,145970.0,240000.0,432530.0,438800.0,-6270.0,-1.4288969917958068,0.18722620189143963,54030.0,1.147,6,2,4,221280.0,180000.0,427740.0,429400.0,-1660.0,-0.38658593386120166,0.19084682440846826,67000.0
2.5,0.5,2.5,0.5,10,1.194,4,4,0,145970.0,240000.0,432530.0,438800.0,-6270.0,-1.4288969917958068,0.18722620189143963,54030.0,1.147,6,2,4,221240.0,180000.0,427700.0,429400.0,-1700.0,-0.39590125756870054,0.19088833540888336,66960.0
1.2,0.5,2.5,0.3,60,1.194,66,43,23,629.9999999999982,354755.3611521596,424207.9012156785,438800.0,-14592.098784321512,-3.3254555114679833,0.25629360988467437,826850.0,1.147,79,51,28,0.0,371668.4903188523,426303.7583957236,429400.0,-3096.241604276409,-0.7210623205115065,0.2647825057233282,867180.0
1.2,0.8,2.5,0.8,21,1.194,41,30,11,0.0,357531.08867906936,426892.1198828088,438800.0,-11907.880117191176,-2.7137374925230575,0.261260997689259,489880.0,1.147,63,43,20,670.0000000000018,368758.33617871866,423635.81159699033,429400.0,-5764.18840300967,-1.3423820221261458,0.2765347782138868,675530.0
1.2,0.8,2.5,0.3,21,1.194,41,30,11,0.0,357704.88566958316,427099.6334894823,438800.0,-11700.36651051772,-2.666446333299389,0.2613949052742275,490360.0,1.147,62,43,19,610.0000000000018,368678.5877478182,423484.3401467475,429400.0,-5915.659853252524,-1.377657161912558,0.27906066260627566,651430.0
1.2,0.8,2.5,0.5,21,1.194,41,30,11,0.0,357697.97832315,427091.3861178411,438800.0,-11708.613882158883,-2.6683258619322885,0.2613793077221248,490340.0,1.147,62,43,19,630.0000000000018,368548.1494756118,423354.72744852677,429400.0,-6045.27255147323,-1.407841767925764,0.27894445820932584,651170.0
1.2,0.8,2.5,0.8,60,1.194,77,48,29,659.9999999999982,350267.21173331136,418879.05080957373,438800.0,-19920.94919042627,-4.539869915776269,0.2611958319318351,980220.0,1.147,90,59,31,0.0,368440.27893251885,422600.9999355991,429400.0,-6799.000064400898,-1.5833721621799948,0.2650936006837611,945080.0
1.2,0.8,2.5,0.5,60,1.194,73,47,26,640.0,354405.26477701624,423799.8861437574,438800.0,-15000.11385624262,-3.4184398031546532,0.26157949784598,904780.0,1.147,87,58,29,0.0,365765.73995440925,419533.3037277074,429400.0,-9866.696272292582,-2.297786742499437,0.2717911977381982,893100.0
1.2,0.8,2.5,0.3,60,1.194,66,43,23,629.9999999999982,358300.15693800914,428440.3873839829,438800.0,-10359.612616017112,-2.3608962206055404,0.26166781008764667,826850.0,1.147,83,55,28,0.0,364595.40360715083,418190.927937402,429400.0,-11209.072062598018,-2.6104033680945546,0.2739893926747734,867180.0
